id,name,family,mode,bars,steps,subdivision,density,polyphony,minNote,maxNote,colour,tags,bank,harmonyId,studyId,nodeId
"fourth-23226483ca7d22ade6987e48","Lattice M0928 - mono 4b","Lattice","melodic","4","64","4","0.1875","1","40","69","#A998F0","factory, rn, lattice, melodic, 4bar, straight, 4spq, sparse, mono, wide, held, structure, pentatonic, alternate","banks/09-lattice-melodic.nseqbank","H145","fourth-atlas-4-38","nmrosownk_1"
"fourth-8c73ddbb9926f055f30ff56e","Lattice M0929 - dyadic 4b","Lattice","melodic","4","64","4","0.1875","2","36","70","#A998F0","factory, rn, lattice, melodic, 4bar, straight, 4spq, sparse, dyadic, angular, connected, cell, octatonic, alternate","banks/09-lattice-melodic.nseqbank","H129","fourth-atlas-4-54","nmrlfh265_1"
"fourth-f599b9ce505effab1ccfb4b9","Lattice M0930 - chordal 4b","Lattice","melodic","4","64","4","0.328125","3","24","58","#A998F0","factory, rn, lattice, melodic, 4bar, straight, 4spq, open, chordal, stepwise, held, structure, dorian, answer","banks/09-lattice-melodic.nseqbank","H032","fourth-atlas-4-32","nmro2cbk2_1"
"fourth-c48150d13f5a32f61b5cf5c8","Lattice M0931 - mono 4b","Lattice","melodic","4","32","2","0.40625","1","38","52","#A998F0","factory, rn, lattice, melodic, 4bar, straight, 2spq, open, mono, angular, plucked, structure, chromatic, evolve","banks/09-lattice-melodic.nseqbank","H179","fourth-atlas-4-33","nmro2cbk2_1"
"fourth-8da510d3c179b81e7fda5e85","Lattice M0932 - chordal 8b","Lattice","melodic","8","96","3","0.375","3","24","57","#A998F0","factory, rn, lattice, melodic, 8bar, triplet, 3spq, open, chordal, angular, held, structure, octatonic, evolve","banks/09-lattice-melodic.nseqbank","H144","fourth-atlas-4-12","nmro2cbk2_1"
"fourth-26b463628514167762c0c429","Lattice M0933 - mono 8b","Lattice","melodic","8","128","4","0.28125","1","52","83","#A998F0","factory, rn, lattice, melodic, 8bar, straight, 4spq, sparse, mono, angular, plucked, cell, diatonic, repeat","banks/09-lattice-melodic.nseqbank","H004","fourth-atlas-4-36","nmrlfh265_1"
"fourth-9773f93e384ac8f7f85e33e8","Lattice M0934 - mono 8b","Lattice","melodic","8","128","4","0.40625","1","40","69","#A998F0","factory, rn, lattice, melodic, 8bar, straight, 4spq, open, mono, wide, connected, structure, octatonic, evolve","banks/09-lattice-melodic.nseqbank","H125","fourth-atlas-4-22","nmrosownk_1"
"fourth-0fad1e02655607c003b3a9e2","Lattice M0935 - dyadic 0.5b","Lattice","melodic","0.5","8","4","0.625","2","50","62","#A998F0","factory, rn, lattice, melodic, 0.5bar, straight, 4spq, open, dyadic, angular, held, cell, whole-tone, repeat, duple","banks/09-lattice-melodic.nseqbank","H099","fourth-atlas-4-44","nmrk834e4_19"
"fourth-57b94042c12be8ba48dd90de","Lattice M0936 - dyadic 2b","Lattice","melodic","2","64","8","0.3125","2","40","70","#A998F0","factory, rn, lattice, melodic, 2bar, straight, 8spq, open, dyadic, wide, plucked, structure, octatonic, repeat","banks/09-lattice-melodic.nseqbank","H140","fourth-atlas-4-50","nmrosownk_1"
"fourth-63d9e91cff3fc1a760e843cc","Lattice M0937 - chordal 1b","Lattice","melodic","1","16","4","0.375","3","39","65","#A998F0","factory, rn, lattice, melodic, 1bar, straight, 4spq, open, chordal, stepwise, plucked, cell, harmonic-minor, answer, duple","banks/09-lattice-melodic.nseqbank","H062","fourth-atlas-4-49","nmrk834e4_19"
"fourth-5a0fe9b70eb9e7abe4906cc3","Lattice M0938 - mono 2b","Lattice","melodic","2","32","4","0.125","1","49","71","#A998F0","factory, rn, lattice, melodic, 2bar, straight, 4spq, sparse, mono, wide, connected, structure, chromatic, answer, duple","banks/09-lattice-melodic.nseqbank","H190","fourth-atlas-4-46","nmrosownk_1"
"fourth-c31f0a6fbe9e63ba6c391b6c","Lattice M0939 - mono 1b","Lattice","melodic","1","32","8","0.5625","1","48","79","#A998F0","factory, rn, lattice, melodic, 1bar, straight, 8spq, open, mono, angular, connected, composite, diatonic, answer","banks/09-lattice-melodic.nseqbank","H002","fourth-atlas-4-11","nmrospicm_3"
"fourth-539dbe4dc957fb2dfd0a8326","Lattice M0940 - chordal 0.5b","Lattice","melodic","0.5","8","4","0.375","3","26","44","#A998F0","factory, rn, lattice, melodic, 0.5bar, straight, 4spq, open, chordal, stepwise, connected, structure, chromatic, repeat, duple","banks/09-lattice-melodic.nseqbank","H175","fourth-atlas-4-11","nmrosownk_1"
"fourth-9d9f72628004ec07453a6d3a","Lattice M0941 - mono 2b","Lattice","melodic","2","32","4","0.46875","1","38","69","#A998F0","factory, rn, lattice, melodic, 2bar, straight, 4spq, open, mono, wide, connected, structure, melodic-minor, alternate","banks/09-lattice-melodic.nseqbank","H087","fourth-atlas-4-18","nmro2cbk2_1"
"fourth-33903feeace98266bc62388c","Lattice M0942 - dyadic 1b","Lattice","melodic","1","12","3","0.3333333333333333","2","36","69","#A998F0","factory, rn, lattice, melodic, 1bar, triplet, 3spq, open, dyadic, angular, plucked, structure, dorian, evolve, duple","banks/09-lattice-melodic.nseqbank","H046","fourth-atlas-4-56","nmrosownk_1"
"fourth-ee9fc84c6845a5115c29398d","Lattice M0943 - chordal 2b","Lattice","melodic","2","64","8","0.125","3","26","52","#A998F0","factory, rn, lattice, melodic, 2bar, straight, 8spq, sparse, chordal, stepwise, plucked, structure, pentatonic, repeat","banks/09-lattice-melodic.nseqbank","H163","fourth-atlas-4-22","nmrosownk_1"
"fourth-c464cfadae2dd00ea70dc6d7","Lattice M0944 - mono 0.5b","Lattice","melodic","0.5","8","4","0.25","1","24","42","#A998F0","factory, rn, lattice, melodic, 0.5bar, straight, 4spq, sparse, mono, wide, plucked, structure, octatonic, evolve, duple","banks/09-lattice-melodic.nseqbank","H125","fourth-atlas-4-20","nmro2cbk2_1"
"fourth-3dac788bc5dda058382fde97","Lattice M0945 - chordal 4b","Lattice","melodic","4","64","4","0.28125","3","48","83","#A998F0","factory, rn, lattice, melodic, 4bar, straight, 4spq, sparse, chordal, angular, held, composite, melodic-minor, answer","banks/09-lattice-melodic.nseqbank","H094","fourth-atlas-4-11","nmrospicm_3"
"fourth-751d84ad84565c77f7213844","Lattice M0946 - dyadic 4b","Lattice","melodic","4","64","4","0.40625","2","48","76","#A998F0","factory, rn, lattice, melodic, 4bar, straight, 4spq, open, dyadic, angular, plucked, composite, pentatonic, alternate","banks/09-lattice-melodic.nseqbank","H146","fourth-atlas-4-60","nmrospicm_3"
"fourth-3199622fdc7609f9c3b2086f","Lattice M0947 - dyadic 8b","Lattice","melodic","8","256","8","0.3125","2","36","67","#A998F0","factory, rn, lattice, melodic, 8bar, straight, 8spq, open, dyadic, angular, plucked, cell, pentatonic, repeat","banks/09-lattice-melodic.nseqbank","H151","fourth-atlas-4-36","nmrk834e4_19"
"fourth-e29eee5c038fe7eb344c03e4","Lattice M0948 - dyadic 4b","Lattice","melodic","4","64","4","0.21875","2","50","74","#A998F0","factory, rn, lattice, melodic, 4bar, straight, 4spq, sparse, dyadic, angular, connected, structure, diatonic, repeat","banks/09-lattice-melodic.nseqbank","H004","fourth-atlas-4-13","nmro2cbk2_1"
"fourth-b495acc9dfc90d37bec1c5a3","Lattice M0949 - chordal 1b","Lattice","melodic","1","16","4","0.3125","3","26","59","#A998F0","factory, rn, lattice, melodic, 1bar, straight, 4spq, open, chordal, angular, connected, composite, harmonic-minor, alternate, duple","banks/09-lattice-melodic.nseqbank","H060","fourth-atlas-4-41","nmrospicm_3"
"fourth-aab499af02dbe9f280cd9c7f","Lattice M0950 - mono 0.5b","Lattice","melodic","0.5","8","4","0.375","1","51","79","#A998F0","factory, rn, lattice, melodic, 0.5bar, straight, 4spq, open, mono, wide, held, composite, dorian, repeat, shadow-iso","banks/09-lattice-melodic.nseqbank","H028","fourth-atlas-4-28","nmrospicm_3"
"fourth-82433f63734d1b5cedff6887","Lattice M0951 - dyadic 1b","Lattice","melodic","1","16","4","0.3125","2","38","62","#A998F0","factory, rn, lattice, melodic, 1bar, straight, 4spq, open, dyadic, angular, plucked, structure, dorian, alternate, duple","banks/09-lattice-melodic.nseqbank","H029","fourth-atlas-4-9","nmro2cbk2_1"
"fourth-650b29fa8fda8e61a9670eec","Lattice M0952 - dyadic 1b","Lattice","melodic","1","12","3","0.3333333333333333","2","66","81","#A998F0","factory, rn, lattice, melodic, 1bar, triplet, 3spq, open, dyadic, wide, connected, structure, octatonic, repeat, duple","banks/09-lattice-melodic.nseqbank","H144","fourth-atlas-4-1","nmrosownk_1"
"fourth-655108222f594a57bd2e6ef8","Lattice M0953 - chordal 2b","Lattice","melodic","2","32","4","0.3125","3","24","58","#A998F0","factory, rn, lattice, melodic, 2bar, straight, 4spq, open, chordal, angular, plucked, cell, whole-tone, answer, duple","banks/09-lattice-melodic.nseqbank","H101","fourth-atlas-4-12","nmrk834e4_19"
"fourth-66761e27d1181535def78890","Lattice M0954 - mono 0.5b","Lattice","melodic","0.5","8","4","0.625","1","48","63","#A998F0","factory, rn, lattice, melodic, 0.5bar, straight, 4spq, open, mono, wide, held, cell, dorian, evolve, even","banks/09-lattice-melodic.nseqbank","H046","fourth-atlas-4-33","nmrlfh265_1"
"fourth-5432676cc3202e4946076d27","Lattice M0955 - dyadic 1b","Lattice","melodic","1","16","4","0.4375","2","56","79","#A998F0","factory, rn, lattice, melodic, 1bar, straight, 4spq, open, dyadic, angular, plucked, structure, harmonic-minor, repeat, duple","banks/09-lattice-melodic.nseqbank","H069","fourth-atlas-4-28","nmrosownk_1"
"fourth-2c934327b9ceec3798e97b6b","Lattice M0956 - chordal 1b","Lattice","melodic","1","32","8","0.40625","3","38","59","#A998F0","factory, rn, lattice, melodic, 1bar, straight, 8spq, open, chordal, stepwise, connected, composite, chromatic, evolve","banks/09-lattice-melodic.nseqbank","H192","fourth-atlas-4-27","nmrospicm_3"
"fourth-621c2cb029b7b54b167a1785","Lattice M0957 - dyadic 2b","Lattice","melodic","2","32","4","0.21875","2","28","48","#A998F0","factory, rn, lattice, melodic, 2bar, straight, 4spq, sparse, dyadic, angular, plucked, composite, whole-tone, alternate","banks/09-lattice-melodic.nseqbank","H101","fourth-atlas-4-51","nmrospicm_3"
"fourth-3657fa0bad9acb72fd0a3415","Lattice M0958 - mono 1b","Lattice","melodic","1","32","8","0.3125","1","50","69","#A998F0","factory, rn, lattice, melodic, 1bar, straight, 8spq, open, mono, angular, held, structure, pentatonic, answer, duple","banks/09-lattice-melodic.nseqbank","H163","fourth-atlas-4-5","nmrosownk_1"
"fourth-bb4b7b4d2d348c56e5d81a67","Lattice M0959 - dyadic 2b","Lattice","melodic","2","16","2","0.25","2","26","53","#A998F0","factory, rn, lattice, melodic, 2bar, straight, 2spq, sparse, dyadic, angular, held, structure, harmonic-minor, answer, duple","banks/09-lattice-melodic.nseqbank","H050","fourth-atlas-4-0","nmro2cbk2_1"
"fourth-7df42a3a10885236505ce51a","Lattice M0960 - mono 4b","Lattice","melodic","4","96","6","0.5","1","48","78","#A998F0","factory, rn, lattice, melodic, 4bar, triplet, 6spq, open, mono, wide, plucked, cell, octatonic, repeat","banks/09-lattice-melodic.nseqbank","H136","fourth-atlas-4-1","nmrk834e4_19"
"fourth-598c95ee1555c6e94cc92982","Lattice M0961 - chordal 8b","Lattice","melodic","8","128","4","0.3125","3","24","57","#A998F0","factory, rn, lattice, melodic, 8bar, straight, 4spq, open, chordal, angular, held, cell, diatonic, repeat, shadow-iso","banks/09-lattice-melodic.nseqbank","H011","fourth-atlas-4-59","nmrlfh265_1"
"fourth-f5819b2438473227ba905147","Lattice M0962 - chordal 1b","Lattice","melodic","1","24","6","0.4166666666666667","3","24","51","#A998F0","factory, rn, lattice, melodic, 1bar, triplet, 6spq, open, chordal, angular, plucked, composite, melodic-minor, repeat","banks/09-lattice-melodic.nseqbank","H092","fourth-atlas-4-32","nmrospicm_3"
"fourth-5ae0b6779902395f7e39c0b0","Lattice M0963 - mono 8b","Lattice","melodic","8","64","2","0.3125","1","48","80","#A998F0","factory, rn, lattice, melodic, 8bar, straight, 2spq, open, mono, angular, held, structure, whole-tone, alternate","banks/09-lattice-melodic.nseqbank","H104","fourth-atlas-4-37","nmrosownk_1"
"fourth-2770c6fc1759ec1a653797df","Lattice M0964 - dyadic 2b","Lattice","melodic","2","48","6","0.375","2","50","82","#A998F0","factory, rn, lattice, melodic, 2bar, triplet, 6spq, open, dyadic, angular, connected, composite, whole-tone, evolve","banks/09-lattice-melodic.nseqbank","H111","fourth-atlas-4-40","nmrospicm_3"
"fourth-c8d03b00dc2b3848669b685d","Lattice M0965 - mono 4b","Lattice","melodic","4","64","4","0.25","1","39","57","#A998F0","factory, rn, lattice, melodic, 4bar, straight, 4spq, sparse, mono, angular, connected, structure, chromatic, alternate","banks/09-lattice-melodic.nseqbank","H176","fourth-atlas-4-23","nmro2cbk2_1"
"fourth-1db710ddaef8d67e6be6e234","Lattice M0966 - dyadic 2b","Lattice","melodic","2","24","3","0.25","2","36","53","#A998F0","factory, rn, lattice, melodic, 2bar, triplet, 3spq, sparse, dyadic, angular, held, structure, chromatic, answer, even","banks/09-lattice-melodic.nseqbank","H171","fourth-atlas-4-32","nmrosownk_1"
"fourth-2fc29526dad36bb867c74f44","Lattice M0967 - mono 4b","Lattice","melodic","4","96","6","0.4583333333333333","1","33","45","#A998F0","factory, rn, lattice, melodic, 4bar, triplet, 6spq, open, mono, stepwise, held, structure, pentatonic, alternate","banks/09-lattice-melodic.nseqbank","H156","fourth-atlas-4-53","nmrosownk_1"
"fourth-26d9f4793c9a6649fc8531e2","Lattice M0968 - mono 4b","Lattice","melodic","4","128","8","0.25","1","62","77","#A998F0","factory, rn, lattice, melodic, 4bar, straight, 8spq, sparse, mono, angular, held, cell, diatonic, repeat","banks/09-lattice-melodic.nseqbank","H015","fourth-atlas-4-56","nmrlfh265_1"
"fourth-97244abb547835b50ac94b5b","Lattice M0969 - chordal 8b","Lattice","melodic","8","192","6","0.5","3","48","82","#A998F0","factory, rn, lattice, melodic, 8bar, triplet, 6spq, open, chordal, angular, held, cell, whole-tone, evolve","banks/09-lattice-melodic.nseqbank","H105","fourth-atlas-4-38","nmrlfh265_1"
"fourth-4d1586ead750982b4c8bfe32","Lattice M0970 - dyadic 2b","Lattice","melodic","2","32","4","0.25","2","26","59","#A998F0","factory, rn, lattice, melodic, 2bar, straight, 4spq, sparse, dyadic, angular, held, cell, diatonic, repeat","banks/09-lattice-melodic.nseqbank","H012","fourth-atlas-4-44","nmrk834e4_19"
"fourth-01a6d92f2c6565018a935dd2","Lattice M0971 - chordal 2b","Lattice","melodic","2","32","4","0.4375","3","37","58","#A998F0","factory, rn, lattice, melodic, 2bar, straight, 4spq, open, chordal, stepwise, plucked, cell, chromatic, alternate","banks/09-lattice-melodic.nseqbank","H183","fourth-atlas-4-34","nmrk834e4_19"
"fourth-619a15d50133803d6221822e","Lattice M0972 - dyadic 4b","Lattice","melodic","4","64","4","0.125","2","55","71","#A998F0","factory, rn, lattice, melodic, 4bar, straight, 4spq, sparse, dyadic, angular, held, structure, chromatic, alternate","banks/09-lattice-melodic.nseqbank","H170","fourth-atlas-4-11","nmrosownk_1"
"fourth-962e65c356b7a70775cbea5b","Lattice M0973 - mono 4b","Lattice","melodic","4","48","3","0.4583333333333333","1","39","65","#A998F0","factory, rn, lattice, melodic, 4bar, triplet, 3spq, open, mono, wide, plucked, cell, melodic-minor, alternate","banks/09-lattice-melodic.nseqbank","H079","fourth-atlas-4-42","nmrk834e4_19"
"fourth-f1e235ccf3e6c0709bd938a9","Lattice M0974 - chordal 4b","Lattice","melodic","4","96","6","0.3541666666666667","3","36","70","#A998F0","factory, rn, lattice, melodic, 4bar, triplet, 6spq, open, chordal, angular, connected, composite, octatonic, answer","banks/09-lattice-melodic.nseqbank","H139","fourth-atlas-4-56","nmrospicm_3"
"fourth-15dfde4c3e5bd806e2242929","Lattice M0975 - mono 1b","Lattice","melodic","1","24","6","0.5","1","50","67","#A998F0","factory, rn, lattice, melodic, 1bar, triplet, 6spq, open, mono, angular, connected, cell, pentatonic, answer","banks/09-lattice-melodic.nseqbank","H148","fourth-atlas-4-10","nmrlfh265_1"
"fourth-e7836aa3164069e0e98eb1df","Lattice M0976 - mono 2b","Lattice","melodic","2","32","4","0.375","1","48","62","#A998F0","factory, rn, lattice, melodic, 2bar, straight, 4spq, open, mono, angular, plucked, structure, dorian, evolve","banks/09-lattice-melodic.nseqbank","H027","fourth-atlas-4-31","nmrosownk_1"
"fourth-d445c250750de797954a0ba4","Lattice M0977 - mono 2b","Lattice","melodic","2","32","4","0.375","1","29","48","#A998F0","factory, rn, lattice, melodic, 2bar, straight, 4spq, open, mono, wide, held, cell, harmonic-minor, answer","banks/09-lattice-melodic.nseqbank","H072","fourth-atlas-4-22","nmrlfh265_1"
"fourth-41136b6e6d6a25213b6801b9","Lattice M0978 - mono 1b","Lattice","melodic","1","12","3","0.5833333333333334","1","26","59","#A998F0","factory, rn, lattice, melodic, 1bar, triplet, 3spq, open, mono, wide, plucked, structure, diatonic, repeat, duple","banks/09-lattice-melodic.nseqbank","H006","fourth-atlas-4-0","nmro2cbk2_1"
"fourth-bb68716fa780aadf869dbdef","Lattice M0979 - dyadic 2b","Lattice","melodic","2","64","8","0.3125","2","48","83","#A998F0","factory, rn, lattice, melodic, 2bar, straight, 8spq, open, dyadic, angular, connected, structure, diatonic, repeat","banks/09-lattice-melodic.nseqbank","H006","fourth-atlas-4-1","nmro2cbk2_1"
"fourth-bde12bd372fb5e1c8e4c7b80","Lattice M0980 - chordal 8b","Lattice","melodic","8","128","4","0.390625","3","26","58","#A998F0","factory, rn, lattice, melodic, 8bar, straight, 4spq, open, chordal, stepwise, held, cell, dorian, answer","banks/09-lattice-melodic.nseqbank","H028","fourth-atlas-4-63","nmrlfh265_1"
"fourth-ea5fc38ea0770d1b58b099a7","Lattice M0981 - mono 2b","Lattice","melodic","2","32","4","0.125","1","26","53","#A998F0","factory, rn, lattice, melodic, 2bar, straight, 4spq, sparse, mono, wide, connected, structure, dorian, answer, even","banks/09-lattice-melodic.nseqbank","H045","fourth-atlas-4-32","nmrosownk_1"
"fourth-d1168c276cd3df3a11050e1f","Lattice M0982 - chordal 4b","Lattice","melodic","4","128","8","0.28125","3","50","79","#A998F0","factory, rn, lattice, melodic, 4bar, straight, 8spq, sparse, chordal, angular, connected, structure, melodic-minor, evolve","banks/09-lattice-melodic.nseqbank","H083","fourth-atlas-4-33","nmro2cbk2_1"
"fourth-cf3033e7222eabdf4b0e863b","Lattice M0983 - mono 4b","Lattice","melodic","4","48","3","0.5","1","48","64","#A998F0","factory, rn, lattice, melodic, 4bar, triplet, 3spq, open, mono, angular, plucked, cell, pentatonic, repeat","banks/09-lattice-melodic.nseqbank","H148","fourth-atlas-4-13","nmrlfh265_1"
"fourth-bd419152f78c47dd714d1c09","Lattice M0984 - chordal 1b","Lattice","melodic","1","32","8","0.375","3","38","71","#A998F0","factory, rn, lattice, melodic, 1bar, straight, 8spq, open, chordal, angular, connected, structure, harmonic-minor, answer","banks/09-lattice-melodic.nseqbank","H049","fourth-atlas-4-42","nmro2cbk2_1"
"fourth-775e4132e71e3b37038fca3a","Lattice M0985 - dyadic 2b","Lattice","melodic","2","32","4","0.28125","2","24","50","#A998F0","factory, rn, lattice, melodic, 2bar, straight, 4spq, sparse, dyadic, stepwise, connected, structure, whole-tone, evolve","banks/09-lattice-melodic.nseqbank","H101","fourth-atlas-4-55","nmro2cbk2_1"
"fourth-b80373c5f90cd34d59b32ebd","Lattice M0986 - mono 4b","Lattice","melodic","4","64","4","0.21875","1","50","76","#A998F0","factory, rn, lattice, melodic, 4bar, straight, 4spq, sparse, mono, wide, connected, cell, whole-tone, repeat","banks/09-lattice-melodic.nseqbank","H097","fourth-atlas-4-41","nmrlfh265_1"
"fourth-edddb22725931be98ee5b7a8","Lattice M0987 - mono 4b","Lattice","melodic","4","48","3","0.4166666666666667","1","36","54","#A998F0","factory, rn, lattice, melodic, 4bar, triplet, 3spq, open, mono, angular, plucked, structure, octatonic, alternate","banks/09-lattice-melodic.nseqbank","H144","fourth-atlas-4-16","nmro2cbk2_1"
"fourth-3964c58ddbaa66fcc3194740","Lattice M0988 - mono 1b","Lattice","melodic","1","32","8","0.21875","1","53","83","#A998F0","factory, rn, lattice, melodic, 1bar, straight, 8spq, sparse, mono, wide, held, structure, diatonic, answer","banks/09-lattice-melodic.nseqbank","H010","fourth-atlas-4-53","nmrosownk_1"
"fourth-e9ef31ab63c8d7bd644875dd","Lattice M0989 - dyadic 4b","Lattice","melodic","4","64","4","0.34375","2","38","69","#A998F0","factory, rn, lattice, melodic, 4bar, straight, 4spq, open, dyadic, angular, connected, cell, pentatonic, evolve","banks/09-lattice-melodic.nseqbank","H164","fourth-atlas-4-22","nmrk834e4_19"
"fourth-69b63a9ac5db7a91a195338d","Lattice M0990 - mono 2b","Lattice","melodic","2","32","4","0.3125","1","36","67","#A998F0","factory, rn, lattice, melodic, 2bar, straight, 4spq, open, mono, wide, connected, composite, diatonic, answer, duple","banks/09-lattice-melodic.nseqbank","H013","fourth-atlas-4-9","nmrospicm_3"
"fourth-d43dc81cdfa81f0bd6a39a37","Lattice M0991 - mono 1b","Lattice","melodic","1","8","2","0.5","1","32","58","#A998F0","factory, rn, lattice, melodic, 1bar, straight, 2spq, open, mono, wide, held, structure, whole-tone, alternate, duple","banks/09-lattice-melodic.nseqbank","H113","fourth-atlas-4-53","nmrosownk_1"
"fourth-cf0bf90b972753576e6a2e88","Lattice M0992 - chordal 8b","Lattice","melodic","8","96","3","0.4375","3","24","47","#A998F0","factory, rn, lattice, melodic, 8bar, triplet, 3spq, open, chordal, stepwise, held, structure, chromatic, answer","banks/09-lattice-melodic.nseqbank","H177","fourth-atlas-4-57","nmrosownk_1"
"fourth-d2a96e2eac43dee6e53423ab","Lattice M0993 - chordal 2b","Lattice","melodic","2","32","4","0.21875","3","36","68","#A998F0","factory, rn, lattice, melodic, 2bar, straight, 4spq, sparse, chordal, angular, held, cell, harmonic-minor, repeat, shadow-iso","banks/09-lattice-melodic.nseqbank","H064","fourth-atlas-4-12","nmrk834e4_19"
"fourth-dd928edcb30a805a97426485","Lattice M0994 - dyadic 8b","Lattice","melodic","8","64","2","0.3125","2","39","69","#A998F0","factory, rn, lattice, melodic, 8bar, straight, 2spq, open, dyadic, angular, held, cell, octatonic, repeat","banks/09-lattice-melodic.nseqbank","H127","fourth-atlas-4-39","nmrk834e4_19"
"fourth-b153da8cb165c50055af1848","Lattice M0995 - mono 4b","Lattice","melodic","4","64","4","0.40625","1","50","71","#A998F0","factory, rn, lattice, melodic, 4bar, straight, 4spq, open, mono, angular, plucked, cell, melodic-minor, repeat","banks/09-lattice-melodic.nseqbank","H085","fourth-atlas-4-46","nmrlfh265_1"
"fourth-ff69ee560635793a15609816","Lattice M0996 - mono 1b","Lattice","melodic","1","8","2","0.375","1","29","33","#A998F0","factory, rn, lattice, melodic, 1bar, straight, 2spq, open, mono, stepwise, connected, structure, melodic-minor, alternate, shadow-iso","banks/09-lattice-melodic.nseqbank","H083","fourth-atlas-4-47","nmrosownk_1"
"fourth-fe3dcaef6ffc0091ca5f58e6","Lattice M0997 - dyadic 2b","Lattice","melodic","2","32","4","0.21875","2","36","55","#A998F0","factory, rn, lattice, melodic, 2bar, straight, 4spq, sparse, dyadic, angular, connected, cell, chromatic, evolve","banks/09-lattice-melodic.nseqbank","H186","fourth-atlas-4-19","nmrlfh265_1"
"fourth-5720ebe29b30e2071234857b","Lattice M0998 - mono 2b","Lattice","melodic","2","24","3","0.4166666666666667","1","52","81","#A998F0","factory, rn, lattice, melodic, 2bar, triplet, 3spq, open, mono, wide, plucked, composite, pentatonic, evolve","banks/09-lattice-melodic.nseqbank","H148","fourth-atlas-4-63","nmrospicm_3"
"fourth-f0772d9e04b6ac298e8c28b4","Lattice M0999 - dyadic 1b","Lattice","melodic","1","24","6","0.2916666666666667","2","24","54","#A998F0","factory, rn, lattice, melodic, 1bar, triplet, 6spq, sparse, dyadic, stepwise, plucked, structure, octatonic, evolve","banks/09-lattice-melodic.nseqbank","H139","fourth-atlas-4-25","nmrosownk_1"
"fourth-99df2f80854b88b0ae141198","Lattice M1000 - mono 8b","Lattice","melodic","8","64","2","0.40625","1","48","61","#A998F0","factory, rn, lattice, melodic, 8bar, straight, 2spq, open, mono, angular, connected, cell, octatonic, alternate","banks/09-lattice-melodic.nseqbank","H143","fourth-atlas-4-17","nmrk834e4_19"
"fourth-0adf6b296d0b7059c889d5a1","Lattice R0001 - kit 4b","Lattice","rhythmic","4","48","3","0.9583333333333334","2","36","42","#A998F0","factory, rn, lattice, rhythmic, 4bar, triplet, 3spq, dense, kit, anchored, tight, structure, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-3","nmro2cbk2_1"
"fourth-2b0b62b9a092ff51e865d167","Lattice R0002 - kit 1b","Lattice","rhythmic","1","16","4","0.8125","2.076923076923077","36","51","#A998F0","factory, rn, lattice, rhythmic, 1bar, straight, 4spq, dense, kit, displaced, tight, composite, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-11","nmrospicm_3"
"fourth-8c9790b140ab903b0ab168b3","Lattice R0003 - percussion 4b","Lattice","rhythmic","4","64","4","0.8125","1.6153846153846154","39","45","#A998F0","factory, rn, lattice, rhythmic, 4bar, straight, 4spq, dense, percussion, displaced, tight, structure, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-8","nmro2cbk2_1"
"fourth-ed768f6186efa5dd9781f921","Lattice R0004 - percussion 4b","Lattice","rhythmic","4","96","6","0.8333333333333334","1.725","39","45","#A998F0","factory, rn, lattice, rhythmic, 4bar, triplet, 6spq, dense, percussion, displaced, tight, structure, 8lane, 3bit","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-44","nmro2cbk2_1"
"fourth-f2869ac9c212b9a9638fc952","Lattice R0005 - kit 1b","Lattice","rhythmic","1","16","4","0.9375","1.9333333333333333","36","42","#A998F0","factory, rn, lattice, rhythmic, 1bar, straight, 4spq, dense, kit, displaced, tight, composite, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-23","nmrospicm_3"
"fourth-ed49e685be34f1ca8c772c68","Lattice R0006 - kit 1b","Lattice","rhythmic","1","16","4","0.9375","2.1333333333333333","36","42","#A998F0","factory, rn, lattice, rhythmic, 1bar, straight, 4spq, dense, kit, displaced, tight, cell, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-43","nmrlfh265_1"
"fourth-43673d0d3323dcaa9e5a6406","Lattice R0007 - kit 8b","Lattice","rhythmic","8","128","4","0.890625","1.9298245614035088","36","42","#A998F0","factory, rn, lattice, rhythmic, 8bar, straight, 4spq, dense, kit, displaced, tight, structure, 8lane, 3bit","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-60","nmrosownk_1"
"fourth-aa9af06f6d0f9f3c0fde667c","Lattice R0008 - kit 0.5b","Lattice","rhythmic","0.5","16","8","1","2.125","36","42","#A998F0","factory, rn, lattice, rhythmic, 0.5bar, straight, 8spq, dense, kit, displaced, tight, structure, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-9","nmro2cbk2_1"
"fourth-78e0221463898ac6a74ec852","Lattice R0009 - kit 1b","Lattice","rhythmic","1","32","8","0.6875","1.4545454545454546","36","42","#A998F0","factory, rn, lattice, rhythmic, 1bar, straight, 8spq, open, kit, displaced, tight, structure, 8lane, 3bit","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-27","nmrosownk_1"
